iter	Quantile:alpha=0.95
530	0.02774201772
531	0.02773503193
532	0.02772773759
533	0.02771193433
534	0.02769509428
535	0.02768386222
536	0.02767648819
537	0.02766602273
538	0.02766002092
539	0.02763837411
540	0.02762708379
541	0.02762378598
542	0.02760827192
543	0.02760201342
544	0.02759463286
545	0.02759218628
546	0.02758909712
547	0.02758542311
548	0.02757500389
549	0.02755623943
550	0.02754512938
551	0.02753681236
552	0.02749825177
553	0.02748933486
554	0.02747662099
555	0.02747052074
556	0.02746245755
557	0.02745125896
558	0.02744116898
559	0.02742173401
560	0.02740215015
561	0.02739532371
562	0.02738812323
563	0.02737916209
564	0.0273603539
565	0.02735114779
566	0.02733550047
567	0.02732656223
568	0.02731799089
569	0.02728896009
570	0.02727620045
571	0.02727058319
572	0.02725972965
573	0.02723419188
574	0.02721963239
575	0.02721209916
576	0.02720689711
577	0.02719286141
578	0.02716860106
579	0.02715395521
580	0.02714799538
581	0.02713136947
582	0.02712750129
583	0.02712367542
584	0.02711560235
585	0.02710465459
586	0.02709544264
587	0.02709359846
588	0.02707740691
589	0.02705531991
590	0.02705022283
591	0.02704360098
592	0.02703832292
593	0.02702959481
594	0.0270018548
595	0.02699752841
596	0.0269898943
597	0.02697454464
598	0.02697110829
599	0.02696202925
600	0.02695291451
601	0.02694864123
602	0.02691924494
603	0.0269050412
604	0.02689097584
605	0.02688344893
606	0.02687395548
607	0.02686406702
608	0.02685331081
609	0.02683911532
610	0.02683162444
611	0.02682042055
612	0.02681725029
613	0.02680335941
614	0.02679674595
615	0.02679397322
616	0.02677672247
617	0.02676785982
618	0.02674933172
619	0.02674368302
620	0.02673316932
621	0.02672003121
622	0.026710179
623	0.0267043267
624	0.02669923829
625	0.02668648634
626	0.02667877885
627	0.02666362002
628	0.02665926686
629	0.02662333467
630	0.02661201176
631	0.0266052301
632	0.02658898099
633	0.02658476698
634	0.02657721989
635	0.02657094868
636	0.02655839189
637	0.02654856639
638	0.02653917186
639	0.02653635758
640	0.02653140259
641	0.02652760614
642	0.02648068375
643	0.02647422256
644	0.02647130579
645	0.02646323446
646	0.02646002339
647	0.02644259258
648	0.02643278126
649	0.02642622989
650	0.02642384009
651	0.02641616287
652	0.02641216289
653	0.02640800822
654	0.026406487
655	0.02640460844
656	0.02639639735
657	0.0263905024
658	0.02638428467
659	0.02637655241
660	0.02637028794
661	0.02635633537
662	0.02634342786
663	0.02633719845
664	0.02633094543
665	0.02632470494
666	0.02631861329
667	0.02631111214
668	0.02630295107
669	0.02629757313
670	0.0262956767
671	0.02628950404
672	0.02627840402
673	0.02623713096
674	0.02622897939
675	0.02622168466
676	0.02621367229
677	0.02620905375
678	0.02616734521
679	0.02616208642
680	0.02615690646
681	0.02615141986
682	0.0261431652
683	0.0261209638
684	0.02611293531
685	0.02610351684
686	0.02607911198
687	0.02607199735
688	0.02604697453
689	0.02603830128
690	0.02603007987
691	0.02602803711
692	0.02602287267
693	0.0260188474
694	0.02597846642
695	0.02597219044
696	0.02596568058
697	0.0259590716
698	0.02595318059
699	0.02593007449
700	0.02591933922
701	0.02591492575
702	0.02590491237
703	0.02589697539
704	0.02589223146
705	0.02588827661
706	0.02588454982
707	0.02587814577
708	0.02587308912
709	0.02586647592
710	0.02586555851
711	0.02586228078
712	0.02585591433
713	0.02584945887
714	0.02584519019
715	0.0258422988
716	0.02583848721
717	0.02583509565
718	0.02582685885
719	0.02582274614
720	0.02581910567
721	0.02581345948
722	0.02580922098
723	0.02579208362
724	0.02578805235
725	0.02578549393
726	0.02578202938
727	0.02577524449
728	0.02577030976
729	0.02576306054
730	0.02574454409
731	0.02573696497
732	0.0257282279
733	0.02571875641
734	0.02571739311
735	0.02571146429
736	0.02570644461
737	0.02569798413
738	0.02567044478
739	0.02566759062
740	0.0256636201
741	0.02565854818
742	0.02565652616
743	0.02564470628
744	0.02563506982
745	0.02562730862
746	0.02562232435
747	0.0256140491
748	0.02560870034
749	0.02560391751
750	0.02559817917
751	0.02559360758
752	0.02559131079
753	0.02558538077
754	0.02557810848
755	0.02557464702
756	0.02556511068
757	0.02555546832
758	0.02554136671
759	0.02553479134
760	0.02552932711
761	0.02552448622
762	0.0255167046
763	0.02551324346
764	0.02550436673
765	0.02549889892
766	0.02549217531
767	0.02548986759
768	0.02548477777
769	0.02547012836
770	0.02546699198
771	0.02546428259
772	0.02545756955
773	0.02545118047
774	0.02544811176
775	0.0254436239
776	0.0254395972
777	0.02543707252
778	0.02542788644
779	0.02542605602
780	0.02542380898
781	0.02541955477
782	0.02541677515
783	0.02541442958
784	0.02541132761
785	0.02540669241
786	0.02540411182
787	0.02539996934
788	0.02539318733
789	0.02535300115
790	0.02535197317
791	0.02534659917
792	0.02533937945
793	0.02533635746
794	0.02533410451
795	0.02533085989
796	0.02532721305
797	0.02532489143
798	0.02531537137
799	0.02531015637
800	0.02530664368
801	0.02529984319
802	0.02526271976
803	0.02525477248
804	0.02524890269
805	0.02524591233
806	0.02524343675
807	0.02523949953
808	0.02523487717
809	0.02522874191
810	0.02522165415
811	0.02521878626
812	0.02520780953
813	0.02520211027
814	0.02519827128
815	0.02519503184
816	0.02519049253
817	0.0251869481
818	0.02518159906
819	0.02516953715
820	0.0251662749
821	0.02516023112
822	0.0251565311
823	0.02515205281
824	0.02515010938
825	0.02514552165
826	0.02513946237
827	0.025135837
828	0.02512423078
829	0.0251173908
830	0.02511166329
831	0.02510385525
832	0.02509980834
833	0.02509497884
834	0.02509055069
835	0.02508679501
836	0.0250741203
837	0.02506826635
838	0.02506639621
839	0.02505631346
840	0.02505151669
841	0.02504904559
842	0.02503992961
843	0.02503114768
844	0.02502776916
845	0.02501859429
846	0.02501342254
847	0.02500789928
848	0.02500365781
849	0.02499938035
850	0.02499494951
851	0.02499280186
852	0.02499087178
853	0.02498864126
854	0.02498398844
855	0.02498191153
856	0.02497973319
857	0.02497105072
858	0.02496821006
859	0.02494535687
860	0.02493966138
861	0.0249363466
862	0.02493446187
863	0.02493286788
864	0.02492489431
865	0.02492288057
866	0.02492057941
867	0.02491574192
868	0.02491326911
869	0.02490762393
870	0.0249048251
871	0.02490201713
872	0.02489663088
873	0.02489238393
874	0.02488805484
875	0.0248860365
876	0.02486721867
877	0.024866278
878	0.024864151
879	0.02486254432
880	0.02485745725
881	0.02485589468
882	0.02485160537
883	0.0248463504
884	0.02483913256
885	0.02483237423
886	0.02482845054
887	0.02482643776
888	0.02482278266
889	0.02481833035
890	0.02481676343
891	0.0248111886
892	0.02481039633
893	0.02480588854
894	0.02480407342
895	0.02480077113
896	0.02479826932
897	0.02479515053
898	0.02479212303
899	0.02479058323
900	0.02478514892
901	0.02478250032
902	0.02477556622
903	0.02477266525
904	0.02476991131
905	0.02476150193
906	0.02475761117
907	0.02475525007
908	0.02474863619
909	0.02474555673
910	0.02474218814
911	0.02473663247
912	0.02473271745
913	0.02472491257
914	0.02472227607
915	0.02471573936
916	0.02471134042
917	0.02470803352
918	0.0246745521
919	0.0246623062
920	0.02465945442
921	0.02465202426
922	0.02465021781
923	0.02464691931
924	0.02464120694
925	0.02463085678
926	0.02462099291
927	0.02461334613
928	0.02458157176
929	0.02457731699
930	0.02455333885
931	0.02455126007
932	0.02454746865
933	0.0245417209
934	0.02453843087
935	0.02453287644
936	0.02452757454
937	0.02452182382
938	0.02451988523
939	0.0245156405
940	0.02451205026
941	0.02450846215
942	0.02450408486
943	0.02447479415
944	0.02447202228
945	0.02446804937
946	0.02446228397
947	0.02445695216
948	0.02443210911
949	0.02442636364
950	0.02442253437
951	0.02441965949
952	0.02441223672
953	0.02440950814
954	0.02440556541
955	0.02438259192
956	0.02437473787
957	0.02437334708
958	0.02435343023
959	0.02434755324
960	0.0243359152
961	0.02433265229
962	0.0243169678
963	0.02431360344
964	0.02430989123
965	0.02430302005
966	0.02428649398
967	0.02426936494
968	0.02424953263
969	0.02423418446
970	0.02421824838
971	0.02421418332
972	0.02421029717
973	0.02420648857
974	0.02419663161
975	0.02418395064
976	0.02417805714
977	0.02417472677
978	0.02417419774
979	0.02417061029
980	0.02416526168
981	0.0241601037
982	0.02415870579
983	0.02414349696
984	0.02414210632
985	0.02413960564
986	0.02413777711
987	0.02413262783
988	0.02412876911
989	0.02412566765
990	0.02412021595
991	0.02411403145
992	0.02411208614
993	0.02410590711
994	0.02410352528
995	0.02410129897
996	0.02409899892
997	0.02409463693
998	0.02409281162
999	0.02409117266
1000	0.02408652063
1001	0.0240847858
1002	0.02408184582
1003	0.024077175
1004	0.02407547667
1005	0.02407323078
1006	0.02406609853
1007	0.02406071489
1008	0.0240573199
1009	0.02405599025
1010	0.02405363673
1011	0.02404867222
1012	0.02404362804
1013	0.02404313232
1014	0.02403992966
1015	0.0240353341
1016	0.02403133061
1017	0.02402966733
1018	0.02402703806
1019	0.0240240395
1020	0.02402337702
1021	0.02402163382
1022	0.02401982047
1023	0.02401890317
1024	0.02401681828
1025	0.0240146749
1026	0.02400802927
1027	0.02400612882
1028	0.02400535256
1029	0.02400438552
1030	0.02399064606
1031	0.02397288081
1032	0.02396756947
1033	0.02396095636
1034	0.02395695508
1035	0.0239553386
1036	0.02394252315
1037	0.02393897165
1038	0.02393407876
1039	0.02392054621
1040	0.02391400107
1041	0.02390940033
1042	0.0238948028
1043	0.02389277576
1044	0.02388847618
1045	0.02388409556
1046	0.02388190711
1047	0.0238786657
1048	0.02387207508
1049	0.02386780897
1050	0.02386230811
1051	0.02385774544
1052	0.02385618252
1053	0.02385186399
1054	0.02384730325
1055	0.02384000281
1056	0.02383813314
1057	0.02383424307
1058	0.02383172339
1059	0.02381925034
1060	0.02381808239
1061	0.02381589236
1062	0.0238152312
1063	0.02381259057
1064	0.0238078164
1065	0.02379905552
1066	0.02379484497
1067	0.02379110309
1068	0.02378606216
1069	0.0237847544
1070	0.02377230173
1071	0.02377172104
1072	0.02375972759
1073	0.02375617643
1074	0.02375275183
1075	0.0237495063
1076	0.02374698531
1077	0.02374346533
1078	0.02374139095
1079	0.02373783648
1080	0.02373430193
1081	0.02372922317
1082	0.02372663082
1083	0.02371341642
1084	0.02370916311
1085	0.02369897282
1086	0.02369588177
1087	0.02369085764
1088	0.02368723062
1089	0.02368585991
1090	0.02367432187
1091	0.02367136209
1092	0.02366590567
1093	0.0236634965
1094	0.02365899952
1095	0.02365672066
1096	0.02365517155
1097	0.02365148926
1098	0.02364749073
1099	0.02364385387
1100	0.02364037254
1101	0.02363659962
1102	0.02363148384
1103	0.02362761066
1104	0.0236231023
1105	0.02362084784
1106	0.02361817757
1107	0.02361232148
1108	0.0236100929
1109	0.02360769873
1110	0.02360442087
1111	0.02359994882
1112	0.02359470345
1113	0.02359228674
1114	0.02358872025
1115	0.02358716143
1116	0.02358474507
1117	0.02357944558
1118	0.02357440492
1119	0.02356996351
1120	0.02356609267
1121	0.02356134039
1122	0.02355776829
1123	0.02355517454
1124	0.02354546079
1125	0.02354169035
1126	0.0235406012
1127	0.02353737696
1128	0.02352949312
1129	0.02352605139
1130	0.02352175414
1131	0.02351677563
1132	0.02351292093
1133	0.0235008437
1134	0.02349760994
1135	0.02349433834
1136	0.02349241241
1137	0.02348875895
1138	0.0234842272
1139	0.02348193235
1140	0.02347233724
1141	0.02345950349
1142	0.02345700426
1143	0.02345308977
1144	0.02344999247
1145	0.02344524377
1146	0.02343912135
1147	0.02343684858
1148	0.02343548572
1149	0.02343442439
1150	0.02343134244
1151	0.02342767353
1152	0.02342447629
1153	0.02342121544
1154	0.02341805832
1155	0.02341693421
1156	0.02341107912
1157	0.02340092534
1158	0.02339928626
1159	0.02339688374
1160	0.02339283536
1161	0.02339017624
1162	0.02338040168
1163	0.02337835377
1164	0.02336840941
1165	0.02336484558
1166	0.02336164773
1167	0.02336052952
1168	0.02335844486
1169	0.02335418082
1170	0.02335229768
1171	0.02335005623
1172	0.02334683811
1173	0.02334295817
1174	0.02333837449
1175	0.0233355066
1176	0.02333215067
1177	0.02333036578
1178	0.02332619958
1179	0.02332306984
1180	0.02331395034
1181	0.02330922964
1182	0.02330599335
1183	0.02329551543
1184	0.02329346164
1185	0.02329100066
1186	0.02328713958
1187	0.02328414953
1188	0.0232822357
1189	0.02327939203
1190	0.02326691755
1191	0.02326017239
1192	0.02325702146
1193	0.02325423882
1194	0.02325131402
1195	0.02324716615
1196	0.02324583147
1197	0.02324175902
1198	0.02323777689
1199	0.02323509836
1200	0.02323192211
1201	0.02323015877
1202	0.02322880061
1203	0.02322547546
1204	0.02322052812
1205	0.02321832374
1206	0.02321583829
1207	0.02321339909
1208	0.0232105651
1209	0.02320848501
1210	0.02320615394
1211	0.02320517281
1212	0.0232021989
1213	0.02319933541
1214	0.02319459644
1215	0.02319211954
1216	0.02319180219
1217	0.02319039709
1218	0.02318827207
1219	0.02318532723
1220	0.02318028569
1221	0.02317784501
1222	0.02317389348
1223	0.02316632592
1224	0.02316337053
1225	0.0231620349
1226	0.02315696551
1227	0.02315385768
1228	0.0231502513
1229	0.02314122861
1230	0.02313905379
1231	0.02312928936
1232	0.0231245312
1233	0.0231220115
1234	0.02312060611
1235	0.02311594456
1236	0.02310751315
1237	0.02310465219
1238	0.02310163631
1239	0.0230993577
1240	0.02309709537
1241	0.02309367873
1242	0.02309313915
1243	0.02309052079
1244	0.02308882971
1245	0.02308093725
1246	0.02307880563
1247	0.0230757479
1248	0.02307381575
1249	0.02306672216
1250	0.02306469676
1251	0.02306079156
1252	0.02305893583
1253	0.02305644146
1254	0.02305458338
1255	0.02305235957
1256	0.0230490542
1257	0.02304629179
1258	0.02304363137
1259	0.02304123291
1260	0.02303794047
1261	0.02303512557
1262	0.02303257243
1263	0.02303024355
1264	0.02302753652
1265	0.02302708087
1266	0.02302624722
1267	0.02302439139
1268	0.02302110972
1269	0.02301520755
1270	0.02301461428
1271	0.02301076824
1272	0.02300654037
1273	0.02299709723
1274	0.02299489676
1275	0.02299338182
1276	0.02299213076
1277	0.02299104525
1278	0.02298877948
1279	0.02298506943
1280	0.02297999438
1281	0.02297817951
1282	0.02296893601
1283	0.02296526153
1284	0.02296241079
1285	0.02295189355
1286	0.02294187906
1287	0.02293774495
1288	0.02293548902
1289	0.0229325281
1290	0.02293220618
1291	0.02293040784
1292	0.02292953222
1293	0.0229251628
1294	0.02292366193
1295	0.02292312787
1296	0.02292181924
1297	0.02291751208
1298	0.02290810652
1299	0.02290665621
1300	0.02290508788
1301	0.02290371064
1302	0.02290071712
1303	0.02289697694
1304	0.02289385089
1305	0.02289289903
1306	0.02289179582
1307	0.02288786999
1308	0.02288544396
1309	0.02288374734
1310	0.02288216165
1311	0.02287964843
1312	0.02287619687
1313	0.02287492018
1314	0.02287240239
1315	0.02286880642
1316	0.02286384832
1317	0.02286352848
1318	0.02286263436
1319	0.0228622466
1320	0.02286067986
1321	0.02285980947
1322	0.02285679967
1323	0.02285144422
1324	0.02284862116
1325	0.02284585646
1326	0.02284326233
1327	0.022839549
1328	0.02283849741
1329	0.02283636078
1330	0.02283377933
1331	0.02283349054
1332	0.02282942394
1333	0.02282271755
1334	0.02282137152
1335	0.02281945644
1336	0.02281676981
1337	0.02281603941
1338	0.02281514276
1339	0.02281316639
1340	0.02281220615
1341	0.02281129041
1342	0.02280911958
1343	0.02280617598
1344	0.02280267046
1345	0.02279847167
1346	0.02279511455
1347	0.02279243219
1348	0.0227894825
1349	0.02278699539
1350	0.02278279112
1351	0.02278033951
1352	0.02277744426
1353	0.02276822799
1354	0.02276609092
1355	0.02276041448
1356	0.0227556944
1357	0.02275444085
1358	0.0227521316
1359	0.02275068752
1360	0.02274860829
1361	0.02274802841
1362	0.02273964975
1363	0.02273889181
1364	0.02273678407
1365	0.02273587175
1366	0.02273514384
1367	0.02273341247
1368	0.02273268729
1369	0.02272471659
1370	0.02272202576
1371	0.02271098617
1372	0.02270447089
1373	0.02270265143
1374	0.02269419808
1375	0.0226938771
1376	0.02269152976
1377	0.02268858251
1378	0.02268474315
1379	0.02268230091
1380	0.02267929096
1381	0.02267688886
1382	0.02267414836
1383	0.0226720972
1384	0.02267003282
1385	0.02266717164
1386	0.02266657466
1387	0.02266637766
1388	0.02266434228
1389	0.0226615494
1390	0.02265949469
1391	0.02265498159
1392	0.02265080643
1393	0.02265001353
1394	0.0226442168
1395	0.02264138009
1396	0.0226393676
1397	0.02263847457
1398	0.02263783837
1399	0.02263585186
1400	0.02263478569
1401	0.0226313216
1402	0.02262988772
1403	0.0226293832
1404	0.02262765329
1405	0.0226268681
1406	0.02262558649
1407	0.02262391247
1408	0.02261776496
1409	0.02261587202
1410	0.02261338995
1411	0.02261132003
1412	0.0226085009
1413	0.02260642217
1414	0.02260542964
1415	0.02260479657
1416	0.02260113127
1417	0.02259994013
1418	0.02259803623
1419	0.02259749213
1420	0.02259632865
1421	0.02259558882
1422	0.02259500905
1423	0.02259385221
1424	0.02259111313
1425	0.02258783157
1426	0.02258585273
1427	0.02258348942
1428	0.02258309475
1429	0.02258113668
1430	0.02258006132
1431	0.02257841471
1432	0.02257210145
1433	0.02257042727
1434	0.02256655676
1435	0.02256365146
1436	0.02256261354
1437	0.02256133495
1438	0.02256006206
1439	0.02255819315
1440	0.02255484531
1441	0.02254916677
1442	0.0225416389
1443	0.0225400109
1444	0.0225371343
1445	0.02253179907
1446	0.0225306075
1447	0.02252964839
1448	0.02252655959
1449	0.02252372705
1450	0.02252191775
1451	0.02252176956
1452	0.02251803957
1453	0.02251527627
1454	0.02251341164
1455	0.02251222896
1456	0.022504891
1457	0.0225042428
1458	0.02250167671
1459	0.02250089591
1460	0.02250075404
1461	0.02249641792
1462	0.02249555848
1463	0.02249384927
1464	0.02249248838
1465	0.02249037488
1466	0.02248872848
1467	0.02248825386
1468	0.02248625061
1469	0.02248365341
1470	0.02248319213
1471	0.02248183892
1472	0.02247986473
1473	0.02247837054
1474	0.02247804377
1475	0.02247652079
1476	0.02247396735
1477	0.02247373211
1478	0.02247141407
1479	0.02247036982
1480	0.02246762875
1481	0.02246374198
1482	0.02246276479
1483	0.02245879971
1484	0.02245855045
1485	0.02245641704
1486	0.02245386792
1487	0.02244593744
1488	0.02244477939
1489	0.02244454617
1490	0.02244306509
1491	0.0224419952
1492	0.02244161639
1493	0.0224359809
1494	0.0224346083
1495	0.02243330396
1496	0.02243205994
